
02/024/137,TIPO 93 PUERTA DELANTERA DERECHA,147.75
02/024/138,TIPO 93 PUERTA DELANTERA IZQUIERDA,147.75
02/024/139,TIPO 93 PUERTA TRASERA DERECHA,128.21
02/024/140,TIPO 93 PUERTA TRASERA IZQUIERDA,128.21
02/024/141,TEMPRA 93 JUEGO,748.16
02/024/142,TEMPRA 93 GUARDABARRO DELANTERO DERECHO,68.33
02/024/143,TEMPRA 93 GUARDABARRO DELANTERO IZQUIERDO,68.33
02/024/144,TEMPRA 93 PUERTA DELANTERA DERECHA,203.88
02/024/145,TEMPRA 93 PUERTA DELANTERA IZQUIERDA,203.88
02/024/146,TEMPRA 93 PUERTA TRASERA DERECHA,175.61
02/024/147,TEMPRA 93 PUERTA TRASERA IZQUIERDA,175.61
02/024/152,PALIO 97 WEENEND JUEGO,598.61
02/024/153,UNO 70 S 5 PTAS JUEGO,980.44
02/024/154,CAJA 8 MTS NEGRA/PLATA C/PUNTERA,348.05
02/024/155,CAJA 8 MTS NEGRA C/PUNTERA,420.93
02/024/156,CAJA 9 MTS NEGRA C/PUNTERA,449.06
02/024/157,CAJA 9 MTS NEGRA/PLATA C/PUNTERA,372.91
02/024/159,PALIO/SIENA 08/ 5 PTAS JUEGO,311.47
02/024/160,PALIO 08/ 3 PTAS JUEGO IMPORTADA,558.69
02/024/165,SIENA 08/ CROMADA JUEGO 9 PZAS,986.83
02/026/004,1600 ALTA INTERIOR,208.48
02/026/005,1600 BAJA EXTERIOR,208.48
02/026/006,128 MOD. VIEJO ECONOMICA,145.86
02/026/007,PALIO/SIENA 96/00 FITAM DERECHA,331.73
02/026/008,PALIO/SIENA 96/00 FITAM IZQUIERDA,331.73
02/026/009,125 ALTA INTERIOR ECONOMICA,233.63
02/026/010,125 BAJA EXTERIOR ECONOMICA,233.63
02/026/011,125 COUPE/MULTICARGA ECONOMICA,209.19
02/026/012,125 MIRAFIORI DERECHA ECONOMICA,451.99
02/026/013,125 MIRAFIORI IZQUIERDA ECONOMICA,451.99
02/026/014,147 83/84 DERECHA,292.27
02/026/015,147 83/84 IZQUIERDA,292.27
02/026/016,PALIO/SIENA 96/00 D/PARABOLA MAN DERECHA DEPO,1048.34
02/026/017,PALIO/SIENA 96/00 D/PARABOLA MAN IZQUIERDA DEPO,1048.34
02/026/020,REGATTA VIC 670 DERECHA,490.82
02/026/021,REGATTA VIC 670 IZQUIERDA,490.82
02/026/024,DUNA/UNO 92 FITAM DERECHA,184.78
02/026/025,DUNA/UNO 92 FITAM IZQUIERDA,184.78
02/026/028,DUNA 96 FITAM DERECHA,292.62
02/026/029,DUNA 96 FITAM IZQUIERDA,292.62
02/026/030,TEMPRA 92/96 DEPO DER,1098.50
02/026/031,TEMPRA 92/96 DEPO IZQ,1098.50
02/026/034,REGATTA FITAM DERECHA,490.71
02/026/035,REGATTA FITAM IZQUIERDA,490.71
02/026/036,DUNA 96 VIC 794 DERECHA,326.64
02/026/037,DUNA 96 VIC 794 IZQUIERDA,326.64
02/026/038,PALIO/SIENA 96/00 VIC 773 DERECHA,346.67
02/026/039,PALIO/SIENA 96/00 VIC 773 IZQUIERDA,346.67
02/026/040,SPAZIO FITAM DERECHA,269.13
02/026/041,SPAZIO FITAM IZQUIERDA,269.13
02/026/042,128 SUPER EUROPA FITAM DERECHA,291.49
02/026/043,128 SUPER EUROPA FITAM IZQUIERDA,291.49
02/026/044,DUNA/UNO 88/91 FITAM DERECHA,197.80
02/026/045,DUNA/UNO 88/91 FITAM IZQUIERDA,197.80
02/026/048,DUNA/UNO 92 VIC 727 DERECHA,184.31
02/026/049,DUNA/UNO 92 VIC 727 IZQUIERDA,184.31
02/026/050,DUNA/UNO 92 ECONOMICA DERECHA,157.41
02/026/051,DUNA/UNO 92 ECONOMICA IZQUIERDA,157.41
02/026/052,SPAZIO VIC 728 DERECHA,285.61
02/026/053,SPAZIO VIC 728 IZQUIERDA,285.61
02/026/056,DUNA/UNO 88/91 VIC 676 DERECHA,254.56
02/026/057,DUNA/UNO 88/91 VIC 676 IZQUIERDA,254.56
02/026/058,128 SUPER EUROPA VIC 652 DERECHA,374.72
02/026/059,128 SUPER EUROPA VIC 652 IZQUIERDA,374.72
02/026/060,UNO 70 S ITALIANO DERECHA DEPO,692.08
02/026/061,UNO 70 S ITALIANO IZQUIERDA DEPO,692.08
02/026/062,DUCATO 94/03 DERECHA DEPO,1407.06
02/026/063,DUCATO 94/03 IZQUIERDA DEPO,1407.06
02/026/077,600 ECONOMICA,119.02
02/026/078,TIPO 94/ DEPO DER,531.53
02/026/079,TIPO 94/ DEPO IZQ,531.53
02/026/083,128 EUROPA BRIO 133 ECONOMICA,173.87
02/026/093,125 BAJA VIC 530,265.53
02/026/094,125 ALTA VIC 529,265.53
02/026/101,DUNA/UNO 88/91 ECONOMICA DERECHA,177.36
02/026/102,DUNA/UNO 88/91 ECONOMICA IZQUIERDA,177.36
02/026/110,128 SUPER EUROPA DERECHA,261.38
02/026/111,128 SUPER EUROPA IZQUIERDA,261.38
02/026/138,MAREA/BRAVO/BRAVA VIDRIO LISO DERECHA DEPO,2063.70
02/026/139,MAREA/BRAVO/BRAVA VIDRIO LISO IZQUIERDA DEPO,2063.70
02/026/149,DUNA/UNO 92 + FARO DE GIRO INOVOX DERECHA,857.80
02/026/150,DUNA/UNO 92 + FARO DE GIRO  INOVOX IZQUIERDA,857.80
02/026/151,SPAZIO ECONOMICA DERECHA,241.33
02/026/152,SPAZIO ECONOMICA IZQUIERDA,241.33
02/026/153,DUNA 96 ECONOMICA DERECHA,262.39
02/026/154,DUNA 96 ECONOMICA IZQUIERDA,262.39
02/026/155,PALIO/SIENA FIRE 01/06 CASCO GRIS VIC 886 DERECH,949.44
02/026/156,PALIO/SIENA FIRE 01/06 CASCO GRIS VIC 886 IZQUIE,949.44
02/026/159,DUCATO 92/94 DERECHA IMPORTADA,640.97
02/026/160,DUCATO 92/94 IZQUIERDA IMPORTADA,640.97
02/026/163,UNO 04/ FIRE ORIGINAL DERECHA,570.62
02/026/164,UNO 04/ FIRE ORIGINAL IZQUIERDA,570.62
02/026/165,128 EUROPA BRIO 133 VIC 635,252.47
02/026/166,PALIO/SIENA 1.8 04/ F/CROMADO ORIGINAL DERECHO,1317.16
02/026/167,PALIO/SIENA 1.8 04/ F/CROMADO ORIGINAL IZQUIERDO,1317.16
02/026/172,ALFA ROMEO 145/146 DERECHA DEPO,1671.32
02/026/173,ALFA ROMEO 145/146 IZQUIERDA DEPO,1671.32
02/026/174,ALFA ROMEO 147 00/03 DERECHA DEPO,2277.95
02/026/175,ALFA ROMEO 147 00/03 IZQUIERDA DEPO,2277.95
02/026/180,ALFA ROMEO 156 99/ DERECHA DEPO,2257.65
02/026/181,ALFA ROMEO 156 99/ IZQUIERDA DEPO,2257.65
02/026/182,IDEA 06/10 ORIGINAL DERECHA,1733.39
02/026/183,IDEA 06/10 ORIGINAL IZQUIERDA,1733.39
02/026/186,DUCATO 04/ DERECHA DEPO,1316.15
02/026/187,DUCATO 04/ IZQUIERDA DEPO,1316.15
02/026/188,PALIO/SIENA 1.8 04/ F/NEGRO ARO CROM. ORIGINAL DER,2772.00
02/026/189,PALIO/SIENA 1.8 04/ F/NEGRO ARO CROM. ORIGINAL IZQ,2772.00
02/026/193,STILO 03/07 ORIGINAL IZQUIERDO,3813.81
02/026/194,PALIO 08/SIENA 13/ F/CROMADO ORIGINAL DERECHO,1379.07
02/026/195,PALIO 08/SIENA 13/ F/CROMADO ORIGINAL IZQUIERDO,1379.07
02/026/196,PALIO 08/SIENA 13/ F/NEGRO ORIGINAL DERECHO,1783.32
02/026/197,PALIO 08/SIENA 13/ F/NEGRO ORIGINAL IZQUIERDO,2100.95
02/026/202,PALIO/SIENA 1.8 04/ F/CROM ARO NEGRO ORIG DER,1235.46
02/026/203,PALIO/SIENA 1.8 04/ F/CROM ARO NEGRO ORIG IZQ,1235.46
02/026/212,PALIO/SIENA FIRE 01/06 CASCO NEGRO VIC 884 DERECHA,901.07
02/026/213,PALIO/SIENA FIRE 01/06 CASCO NEGRO VIC 884 IZQUIER,901.07
02/026/214,PALIO/SIENA 1.8 04/ F/NEGRO ARO NEGRO ORIG. DER,2427.81
02/026/215,PALIO/SIENA 1.8 04/ F/NEGRO ARO NEGRO ORIG. IZQ,2427.81
02/026/216,SIENA/PALIO ADV 08/ F/CROM ARO CROM ORIGINAL DER,2163.32
02/026/217,SIENA/PALIO ADV 08/ F/CROM ARO CROM ORIGINAL IZQU,2210.67
02/026/218,UNO 04/ FIRE T/ORIGINAL DERECHA,336.57
02/026/219,UNO 04/ FIRE T/ORIGINAL IZQUIERDA,336.57
02/026/220,UNO 04/ FIRE VIC 827 DERECHA,348.53
02/026/221,UNO 04/ FIRE VIC 827 IZQUIERDA,348.53
02/026/222,IDEA 06/10 DERECHA DEPO,1442.49
02/026/223,IDEA 06/10 IZQUIERDA DEPO,1442.49
02/026/224,PUNTO 07/12 ORIGINAL DERECHO,1682.84
02/026/225,PUNTO 07/12 ORIGINAL IZQUIERDO,1682.84
02/026/226,ALFA ROMEO 33 92/95 DERECHO DEPO,1171.00
02/026/227,ALFA ROMEO 33 92/95 IZQUIERDO DEPO,1171.00
02/026/228,PALIO 08/SIENA 13/ F/CROM DEPO DER,940.40
02/026/229,PALIO 08/SIENA 13/ F/CROM DEPO IZQ,940.40
02/026/230,PALIO 08/SIENA 13/ F/NEGRO IMPORTADA DERECHA,928.27
02/026/231,PALIO 08/SIENA 13/ F/NEGRO IMPORTADA IZQUIERDA,928.27
02/026/232,PUNTO 07/12 DEPO DERECHA,1008.55
02/026/233,PUNTO 07/12 DEPO IZQUIERDA,1008.55
02/026/234,SIENA/PALIO ADV 08/ F/CROM ARO CROM DER DEPO,1046.71
02/026/235,SIENA/PALIO ADV 08/ F/CROM ARO CROM IZQ DEPO,1046.71
02/026/236,TIPO 91/93 V/PLANO DERECHA DEPO,508.09
02/026/237,TIPO 91/93 V/PLANO IZQUIERDA DEPO,508.09
02/026/238,STILO 03/07 DERECHA DEPO,1937.91
02/026/239,STILO 03/07 IZQUIERDA DEPO,1937.91
02/026/240,PALIO/SIENA 96/00 ECONOMICA DERECHA,297.47
02/026/241,PALIO/SIENA 96/00 ECONOMICA IZQUIERDA,297.47
02/026/242,ALFA ROMEO 155 92/95 DERECHA DEPO,2043.53
02/026/243,ALFA ROMEO 155 92/95 IZQUIERDA DEPO,2043.53
02/026/246,SIENA/PALIO ADV 08/ F/NEGRO A/CROM ORIG DERECHO,1752.14
02/026/247,SIENA/PALIO ADV 08/ F/NEGRO A/CROM ORIG IZQUIERDO,1752.14
02/026/248,SIENA/PALIO ADV 08/ F/NEGRO A/CROM DEPO DERECHA,1164.87
02/026/249,SIENA/PALIO ADV 08/ F/NEGRO A/CROM DEPO IZQUIERDA,1164.87
02/026/250,SIENA/PALIO ADV 08/ F/CROM A/NEGRO IMP DERECHA,975.70
02/026/251,SIENA/PALIO ADV 08/ F/CROM A/NEGRO IMP IZQUIERDA,975.70
02/026/254,PALIO/SIENA 96/00 INOVOX DERECHA DEPO,905.10
02/026/255,PALIO/SIENA 96/00 INOVOX IZQUIERDA DEPO,905.10
02/026/258,UNO FASE II 10/ F/NEGRO ORIGINAL DERECHO,1170.18
02/026/259,UNO FASE II 10/ F/NEGRO ORIGINAL IZQUIERDO,1170.18
02/026/260,UNO FASE II 10/ F/CROMADO ORIGINAL DERECHA,1263.42
02/026/261,UNO FASE II 10/ F/CROMADO ORIGINAL IZQUIERDA,1263.42
02/026/262,UNO FASE II 10/ F/CROMADO DERECHA DEPO,966.57
02/026/263,UNO FASE II 10/ F/CROMADO IZQUIERDA DEPO,966.57
02/026/264,UNO FASE II 10/ F/NEGRO DERECHA DEPO,1006.78
02/026/265,UNO FASE II 10/ F/NEGRO IZQUIERDA DEPO,1006.78
02/026/271,IDEA 11/ F/CROM ORIGINAL DERECHA,3682.14
02/026/272,IDEA 11/ F/CROM ORIGINAL IZQUIERDA,3682.14
02/026/273,IDEA ADVENTURE 11/ F/NEGRO ORIGINAL DERECHO,3337.95
02/026/274,IDEA ADVENTURE 11/ F/NEGRO ORIGINAL IZQUIERDO,3337.95
02/026/275,LINEA 09/14 ORIGINAL DERECHA,3321.78
02/026/276,LINEA 09/14 ORIGINAL IZQUIERDA,3321.78
02/026/279,PALIO/SIENA 1.8 04/ F/CROMADO VIC 888CR DERECHA,876.64
02/026/280,PALIO/SIENA 1.8 04/ F/CROMADO VIC 888CR IZQUIERDA,876.64
02/026/281,PALIO/SIENA 1.8 04/ F/CROM ARO NEGRO VIC 888NE DER,876.64
02/026/282,PALIO/SIENA 1.8 04/ F/CROM ARO NEGRO VIC 888NE IZQ,876.64
02/026/283,PALIO/SIENA 1.8 04/ F/NEGRO ARO CROM VIC 889CR DER,876.64
02/026/284,PALIO/SIENA 1.8 04/ F/NEGRO ARO CROM VIC 889CR IZQ,876.64
02/026/285,PALIO/SIENA 1.8 04/ F/NEGRO ARO NEGRO VIC 889NE DE,876.64
02/026/286,PALIO/SIENA 1.8 04/ F/NEGRO ARO NEGRO VIC 889NE IZ,876.64
02/026/287,FIORINO QUBO 12/15 DERECHA DEPO,1443.72
02/026/288,FIORINO QUBO 12/15 IZQUIERDA DEPO,1443.72
02/026/289,ALFA ROMEO MITO DERECHA DEPO,7347.53
02/026/290,ALFA ROMEO MITO IZQUIERDA DEPO,7347.53
02/026/291,PALIO 12/ F/CROMADO ORIGINAL DERECHA,1035.02
02/026/292,PALIO 12/ F/CROMADO ORIGINAL IZQUIERDA,1035.02
02/026/293,GRAND SIENA 13/ ORIGINAL DERECHA,2331.95
02/026/294,GRAND SIENA 13/ ORIGINAL IZQUIERDA,2331.95
02/026/295,UNO 04/ FIRE F/NEGRO T/ORIGINAL DERECHO,376.19
02/026/296,UNO 04/ FIRE F/NEGRO T/ORIGINAL IZQUIERDO,376.19
02/026/299,500 09/ INFERIOR ALTA DERECHA DEPO,1051.75
02/026/300,500 09/ INFERIOR ALTA IZQUIERDA DEPO,1051.75
02/026/301,500 09/ SUPERIOR BAJA DERECHA DEPO,1784.04
02/026/302,500 09/ SUPERIOR BAJA IZQUIERDA DEPO,1784.04
02/026/303,PUNTO 13/ SPORTING F/GRIS DERECHA DEPO,1606.86
02/026/304,PUNTO 13/ SPORTING F/GRIS IZQUIERDA DEPO,1606.86
02/026/305,LINEA 09/14 DERECHA DEPO,1454.90
02/026/306,LINEA 09/14 IZQUIERDA DEPO,1454.90
02/026/307,DOBLO 12/ DERECHO DEPO,1601.55
02/026/308,DOBLO 12/ IZQUIERDO DEPO,1601.55
02/026/309,500 ABARTH 13/ C/LUPA DERECHA DEPO,7267.12
02/026/310,500 ABARTH 13/ C/LUPA IZQUIERDA DEPO,7267.12
02/026/311,PALIO/SIENA 1.8 04/ F/CROMADO DER DEPO,967.66
02/026/312,PALIO/SIENA 1.8 04/ F/CROMADO IZQ DEPO,967.66
02/026/313,PALIO/SIENA 1.8 04/ F/CROM ARO NEGRO DEPO DER,967.66
02/026/314,PALIO/SIENA 1.8 04/ F/CROM ARO NEGRO DEPO IZQ,967.66
02/026/315,PALIO 12/ F/CROMADO DERECHA DEPO,981.83
02/026/316,PALIO 12/ F/CROMADO IZQUIERDA DEPO,981.83
02/026/317,PUNTO 13/ SPORTING F/CROMADO DERECHA DEPO,1533.67
02/026/318,PUNTO 13/ SPORTING F/CROMADO IZQUIERDA DEPO,1533.67
02/026/319,PUNTO 13/ SPORTING F/GRIS ORIGINAL DERECHA,2035.11
02/026/320,PUNTO 13/ SPORTING F/GRIS ORIGINAL IZQUIERDA,2035.11
02/026/321,IDEA 11/ F/CROM DERECHA IMPORTADA,1402.42
02/026/322,IDEA 11/ F/CROM IZQUIERDA IMPORTADA,1402.42
02/026/323,IDEA ADVENTURE 11/ F/NEGRO DERECHA IMPORTADA,2134.16
02/026/324,IDEA ADVENTURE 11/ F/NEGRO IZQUIERDA IMPORTADA,2134.16
02/026/325,MAREA/BRAVO/BRAVA VIDRIO RAYADO DERECHO,2113.86
02/026/326,MAREA/BRAVO/BRAVA VIDRIO RAYADO IZQUIERDO,2113.86
02/026/327,FIORINO 14/ F/CROMADO DERECHA DEPO,962.21
02/026/328,FIORINO 14/ F/CROMADO IZQUIERDA DEPO,962.21
02/026/329,FIORINO 14/ F/NEGRO DERECHA DEPO,884.11
02/026/330,FIORINO 14/ F/NEGRO IZQUIERDA DEPO,884.11
02/026/331,STRADA WORKING 10/ F/CROMADO ORIGINAL DERECHA,1379.07
02/026/332,STRADA WORKING 10/ F/CROMADO ORIGINAL IZQUIERDA,1379.07
02/026/333,STRADA WORKING 10/ F/CROMADO DERECHA DEPO,933.73
02/026/334,STRADA WORKING 10/ F/CROMADO IZQUIERDA DEPO,933.73
02/026/335,STRADA ADVENTURE 09/ F/NEGRO ARO CROM ORIGINAL DER,1752.14
02/026/336,STRADA ADVENTURE 09/ F/NEGRO ARO CROM ORIGINAL IZQ,1752.14
02/026/337,STRADA ADVENTURE 09/ F/NEGRO ARO CROM DERECHA DEPO,1125.08
02/026/338,STRADA ADVENTURE 09/ F/NEGRO ARO CROM IZQ DEPO,1125.08
02/026/339,STRADA TREKKING 10/ F/CROM ARO NEGRO DERECHO DEPO,975.70
02/026/340,STRADA TREKKING 10/ F/CROM ARO NEGRO IZQUIERDA DEP,975.70
02/026/341,500L 14/ SUPERIOR BAJA DERECHA DEPO,1711.26
02/026/342,500L 14/ SUPERIOR BAJA IZQUIERDA DEPO,1711.26
02/026/343,500L 14/ INFERIOR ALTA DERECHA DEPO,1719.30
02/026/344,500L 14/ INFERIOR ALTA IZQUIERDA DEPO,1719.30
02/026/345,GRAND SIENA 13/ IMPORTADA DERECHA,1150.43
02/026/346,GRAND SIENA 13/ IMPORTADA IZQUIERDA,1150.43
02/026/347,PALIO 12/ F/NEGRO DERECHA DEPO,1455.03
02/026/348,PALIO 12/ F/NEGRO IZQUIERDA DEPO,1455.03
02/026/349,PUNTO 13/ ESSENCE/ATTRACTIVE ORIGINAL DERECHA,1745.21
02/026/350,PUNTO 13/ ESSENCE/ATTRACTIVE ORIGINAL IZQUIERDA,1745.21
02/026/351,PALIO/SIENA 1.8 04/ F/NEGRO ARO CROM DEPO DER,967.66
02/026/352,PALIO/SIENA 1.8 04/ F/NEGRO ARO CROM DEPO IZQ,967.66
02/026/355,PALIO/SIENA 1.8 04/ F/CROMADO ECONOMICA DERECHA,805.15
02/026/356,PALIO/SIENA 1.8 04/ F/CROMADO ECONOMICA IZQUIERDA,805.15
02/026/357,PALIO/SIENA 1.8 04/ F/CROM ARO NEGRO ECONOMICA DER,805.15
02/026/358,PALIO/SIENA 1.8 04/ F/CROM ARO NEGRO ECONOMICA IZQ,805.15
02/026/359,PALIO/SIENA 1.8 04/ F/NEGRO ARO CROM ECONOMICA DER,805.15
02/026/360,PALIO/SIENA 1.8 04/ F/NEGRO ARO CROM ECONOMICA IZQ,805.15
02/026/361,PALIO/SIENA 1.8 04/ F/NEGRO ARO NEGRO ECONOMICA DE,805.15
02/026/362,PALIO/SIENA 1.8 04/ F/NEGRO ARO NEGRO ECONOMICA IZ,805.15
02/027/001,FIAT 600 S DELANTERO CROMADO,601.76
02/027/002,FIAT 600 S TRASERO CROMADO,601.76
02/027/003,SUPER EUROPA 85/89 DELANTERO CROMADO,844.76
02/027/004,SUPER EUROPA 85/89 TRASERO CROMADO,844.76
02/027/005,TIPO DELANTERO IMPORTADO,964.26
02/027/006,UNO 88/03 SCR DELANTERO C/AGUJERO,808.50
02/027/007,UNO 88/03 DELANTERO S/AGUJERO,190.58
02/027/008,UNO 88/03 TRASERO,299.10
02/027/009,DUNA DELANTERO NEGRO,206.93
02/027/010,UNO 04/06 FIRE DELANTERO C/PRIMER,490.78
02/027/011,UNO 04/ FIRE TRASERO C/PRIMER,388.08
02/027/015,PALIO/SIENA 97/00 DELANTERO C/PRIMER S/AGUJ ORIG,471.24
02/027/016,PALIO 97/00 TRASERO NEGRO ORIGINAL,348.30
02/027/025,REGATTA DELANTERO,796.95
02/027/027,PALIO/SIENA 97/00 DELANTERO C/PRIMER C/AGUJ ORIG,482.19
02/027/030,PALIO/SIENA 97/00 DELANTERO NEGRO S/AGUJ ORIGINAL,360.36
02/027/031,SPAZIO DELANTERO NEGRO,180.04
02/027/032,SPAZIO TRASERO NEGRO,180.04
02/027/033,DUNA TRASERO NEGRO T/ORIGINAL,512.82
02/027/034,PALIO 97/00 TRASERO C/PRIMER,454.19
02/027/035,REGATTA TRASERO,1968.12
02/027/037,TIPO TRASERO IMPORTADO,885.75
02/027/038,BRAVO/MAREA DELANTERO C/AGUJ. IMPORTADO,1016.72
02/027/039,UNO 70 S DELANTERO S/AGUJERO IMPORTADO,407.10
02/027/040,UNO 70 S DELANTERO C/AGUJERO IMPORTADO,527.03
02/027/041,UNO 70 S TRASERO IMPORTADO,504.00
02/027/053,FIAT 125 DELANTERO CROMADO,693.00
02/027/054,FIAT 125 TRASERO CROMADO,654.50
02/027/055,FIORINO SPAZIO TRASERO PINTADO MP 104,537.15
02/027/056,FIAT 128 M/V DELANTERO CROMADO,553.61
02/027/057,FIAT 128 M/V TRASERO CROMADO,553.61
02/027/058,DUNA WEEKEND CENTRO TRASERO,1291.77
02/027/059,PALIO/SIENA 97/00 DELANTERO NEGRO C/AGUJ ORIG,374.22
02/027/060,TEMPRA TRASERO IMPORTADO,2453.49
02/027/067,PALIO/SIENA FIRE 01/06 DEL NEGRO LISO T/ORIG.S/AG,415.80
02/027/068,PALIO/SIENA FIRE 01/06 DEL NEGRO C/AG T/ORIG,401.94
02/027/069,TEMPRA DELANTERO S/AGUJ IMPORTADO,1412.65
02/027/072,SIENA 97/01 TRASERO NEGRO,831.60
02/027/073,PALIO/SIENA FIRE 01/06 DEL C/PRIMER S/A T/ORIGINAL,526.68
02/027/074,PALIO/SIENA FIRE 01/06 DEL C/PRIMER C/A,498.96
02/027/075,UNO 04/06 FIRE DELANTERO,384.89
02/027/077,FIAT 1600 DELANTERO CROMADO,693.00
02/027/078,FIAT 1600 TRASERO CROMADO,693.00
02/027/079,PALIO FIRE 01/06 TRASERO C/PRIMER IMPORTADO,667.82
02/027/080,UNO 04/ FIRE TRASERO,277.20
02/027/081,DUCATO 94/05 DELANTERO IMPORTADO,1234.65
02/027/085,ALFA ROMEO 145/146 99/ DELANTERO,2868.19
02/027/086,ALFA ROMEO 156 DELANTERO IMPORTADO,1486.25
02/027/088,SIENA 01/04 TRASERO P/PINTAR T/ORIGINAL,929.23
02/027/089,PALIO 1.8 04/ TRASERO NEGRO,653.38
02/027/091,PALIO WEEKEND 97/00 TRASERO FIJO,1081.00
02/027/092,PALIO WEEKEND 97/00 TRASERO PORTON,245.60
02/027/093,PALIO WEEKEND FIRE 01/06 TRASERO FIJO,923.23
02/027/094,PALIO WEEKEND FIRE 01/06 TRASERO PORTON,930.59
02/027/095,PALIO FIRE 01/06 TRASERO NEGRO IMPORTADO,578.96
02/027/096,TEMPRA DELANTERO C/AGUJ IMPORTADO,1197.58
02/027/099,PALIO/SIENA 1.8 04/ DELANTERO T/ORIGINAL,263.34
02/027/100,PALIO 1.8 04/ TRASERO C/PRIMER,762.30
02/027/101,UNO 07/08 FIRE DELANTERO NEGRO T/ORIGINAL,319.47
02/027/103,IDEA 05/10 DELANTERO ORIGINAL,3960.50
02/027/104,IDEA 05/10 TRASERO ORIGINAL,3230.54
02/027/105,PALIO/SIENA 1.8 04/ DELANTERO C/PRIMER T/ORIGINAL,374.22
02/027/106,SIENA 1.8 04/08 TRASERO ORIGINAL,845.46
02/027/108,PALIO 08/ DELANTERO C/PRIMER ORIGINAL,441.20
02/027/110,IDEA 05/10 DELANTERO IMPORTADO,1065.79
02/027/111,SIENA 08/ TRASERO ORIGINAL,762.30
02/027/112,PALIO WEEKEND 1.8 04/08 TRASERO PORTON ORIGINAL,1993.53
02/027/113,DUCATO 92/93 TRASERO ORIGINAL,152.13
02/027/114,STILO 03/07 DELANTERO ORIGINAL,3840.38
02/027/115,PUNTO DELANTERO ORIGINAL,4819.82
02/027/116,UNO WAY 09/ DELANTERO GRIS S/FENDER ORIGINAL,2007.39
02/027/117,UNO 07/08 FIRE DELANTERO C/PRIMER PARCIAL T/ORIGIN,420.24
02/027/118,PALIO ADVENTURE 04/08 TRASERO FIJO,5873.18
02/027/119,STILO 08/ DELANTERO ORIGINAL,4109.49
02/027/120,STILO 03/07 TRASERO ORIGINAL,3840.38
02/027/121,PALIO 08/ DELANTERO T/ORIGINAL,436.13
02/027/122,PALIO 08/ DELANTERO C/PRIMER T/ORIGINAL,531.53
02/027/123,STILO 08/ TRASERO ORIGINAL,3832.29
02/027/124,PUNTO TRASERO IMPORTADO,1052.16
02/027/125,SIENA 08/12 PALIO 10/ DELANTERO T/ORIGINAL,387.53
02/027/126,SIENA 08/12 PALIO 10/ DELANTERO C/PRIMER T/ORIG,493.42
02/027/128,PUNTO DELANTERO IMPORTADO,562.61
02/027/129,PALIO WEEKEND/ADVENTURE 08/ TRASERO PORTON ORIGINA,3221.30
02/027/130,PALIO ADVENTURE/WEEKEND/STRADA 04/08 DELANTERO T/O,787.11
02/027/132,IDEA ADVENTURE 05/10 TRASERO ORIGINAL,5557.86
02/027/135,IDEA ADVENTURE 05/10 DELANTERO ORIGINAL,5122.43
02/027/136,PALIO ADVENTURE 09/ TRASERO FIJO ORIGINAL,5425.04
02/027/137,MAREA WEEKEND TRASERO CENTRO ORIGINAL,862.09
02/027/139,UNO FASE II ATTRACTIVE 10/ DELANTERO T/ORIGINAL,519.67
02/027/140,PALIO 08/ TRASERO IMPORTADO,526.22
02/027/141,PALIO 08/ TRASERO C/PRIMER T/ORIGINAL,677.09
02/027/142,SIENA 1.8 04/08 TRASERO T/ORIGINAL,540.54
02/027/143,SIENA 1.8 04/08 TRASERO C/PRIMER T/ORIGIN,651.42
02/027/144,DUCATO 05/ DELANTERO IMPORTADO,1215.98
02/027/145,FIORINO QUBO 12/ ACTIVE/DYNAMIC DELANTERO,6286.67
02/027/147,IDEA 11/ DELANTERO ORIGINAL,4320.86
02/027/148,IDEA ADVENTURE 11/ DELANTERO ORIGINAL,5371.91
02/027/149,PALIO ADVENTURE/WEEKEND/STRADA 08/12 DELANTERO ORI,5826.98
02/027/150,SIENA 08/ TRASERO IMPORTADO,577.68
02/027/151,IDEA 11 TRASERO ORIGINAL,3894.66
02/027/152,IDEA ADVENTURE 11 TRASERO ORIGINAL,4871.79
02/027/153,FIORINO QUBO 12/ ACTIVE/DYNAMIC DELANTERO S/A IMP,3413.25
02/027/155,PALIO 12/ DELANTERO T/ORIGINAL,443.52
02/027/156,SIENA 13/ DELANTERO ORIGINAL,637.56
02/027/158,UNO FASE II ATTRACTIVE 10/ TRASERO,974.47
02/027/159,PALIO WEEKEND ATTRACTIVE 09/13 TRASERO FIJO ORIGIN,4750.52
02/027/160,GRAND SIENA 13/ DELANTERO ORIGINAL,5294.52
02/027/161,PALIO ADVENTURE 1.8 04/08 TRASERO PORTON ORIGINAL,2161.01
02/027/162,GRAND SIENA 13/ DELANTERO T/ORIGINAL,388.08
02/027/163,GRAND SIENA 13/ DELANTERO C/PRIMER T/ORIG,498.96
02/027/164,PALIO 12/ DELANTERO C/PRIMER T/ORIGINAL,540.54
02/027/165,STRADA 97/01 DELANTERO IMPORTADO,723.70
02/027/166,UNO 07/10 FIRE TRASERO C/PRIMER PARCIAL T/ORIGINAL,594.59
02/027/167,PALIO ADVENTURE/WEEKEND/STRADA FASE IV 13/ DEL ORI,4996.53
02/027/168,PALIO WEEKEND ATTRACTIVE 13/ DELANTERO ORIGINAL,1094.94
02/027/169,UNO WAY 09/ DELANTERO GRIS S/FENDER T/ORIGINAL,849.06
